AT1G47840	Hxk3	K00844
AT1G50460	Hkl1	K00844
AT2G19860	Hxk2	K00844
AT3G20040	AthXk4	K00844
AT4G29130	Hxk1	K00844
AT4G37840	Hkl3	K00844
AT4G24620	Pgi1	K01810
AT2G22480	Pfk5	K00850
AT4G26270	Pfk3	K00850
AT4G29220	Pfk1	K00850
AT4G32840	Pfk6	K00850
AT5G47810	Pfk2	K00850
AT5G56630	Pfk7	K00850
AT5G61580	Pfk4	K00850
AT2G21170	Tim	K01803
AT3G55440	Tpi	K01803
AT1G13440	GapC2	K00134
AT1G16300	GapCp-2	K00134
AT3G04120	GapC1	K00134
AT1G79550	Pgk	K00927
AT3G12780	Pgk1	K00927
AT2G36530	Los2	K01689
AT1G32440	Pkp3	K00873
AT3G22960	Pkp-alpha	K00873
AT1G24180	Iar4	K00161
AT5G50850	Mab1	K00162
AT3G52200	Lta3	K00627
AT1G48030	MtlPd1	K00382
AT3G16950	Lpd1	K00382
AT3G17240	MtlPd2	K00382
AT5G01330	Pdc3	K01568
AT5G54960	Pdc2	K01568
AT5G43940	Hot5	K00121
AT1G77120	Adh1	K00001
AT1G23800	AldH2b7	K00128
AT5G51820	Pgm	K01835
AT2G24270	AldH11a3	K00131
AT4G37870	Pck1	K01610
AT5G65690	Pck2	K01610
AT2G42790	Csy3	K01647
AT2G44350	AtcS	K01647
AT3G58740	Csy1	K01647
AT3G58750	Csy2	K01647
AT3G60100	Csy5	K01647
AT1G09430	AclA-3	K01648
AT1G10670	AclA-1	K01648
AT1G60810	AclA-2	K01648
AT3G06650	AclB-1	K01648
AT5G49460	AclB-2	K01648
AT1G54340	IcdH	K00031
AT2G17130	Idh2	K00030
AT4G35260	Idh1	K00030
AT1G48030	MtlPd1	K00382
AT3G16950	Lpd1	K00382
AT3G17240	MtlPd2	K00382
AT2G18450	Sdh1-2	K00234
AT5G66760	Sdh1-1	K00234
AT3G27380	Sdh2-1	K00235
AT5G40650	Sdh2-2	K00235
AT5G65165	Sdh2-3	K00235
AT2G47510	Fum1	K01679
AT2G22780	PmdH1	K00026
AT3G47520	Mdh	K00026
AT5G09660	PmdH2	K00026
AT4G37870	Pck1	K01610
AT5G65690	Pck2	K01610
AT1G24180	Iar4	K00161
AT5G50850	Mab1	K00162
AT3G52200	Lta3	K00627
AT4G24620	Pgi1	K01810
AT1G09420	G6pD4	K00036
AT1G24280	G6pD3	K00036
AT3G27300	G6pD5	K00036
AT5G13110	G6pD2	K00036
AT5G35790	G6pD1	K00036
AT5G40760	G6pD6	K00036
AT5G61410	Rpe	K01783
AT1G71100	Rsw10	K01807
AT5G51820	Pgm	K01835
AT2G22480	Pfk5	K00850
AT4G26270	Pfk3	K00850
AT4G29220	Pfk1	K00850
AT4G32840	Pfk6	K00850
AT5G47810	Pfk2	K00850
AT5G56630	Pfk7	K00850
AT5G61580	Pfk4	K00850
AT1G53830	AtpMe2	K01051
AT2G47030	VgdH1	K01051
AT3G29090	Pme31	K01051
AT1G02790	Pga4	K01213
AT1G26570	Ugd1	K00012
AT3G03250	Ugp	K00963
AT5G61410	Rpe	K01783
AT1G23800	AldH2b7	K00128
AT1G67070	Din9	K01809
AT3G02570	Mee31	K01809
AT2G45790	Pmm	K01840
AT2G39770	Cyt1	K00971
AT3G51160	Mur1	K01711
AT5G66280	Gmd1	K01711
AT1G17890	Ger2	K02377
AT1G73250	Ger1	K02377
AT1G47840	Hxk3	K00844
AT1G50460	Hkl1	K00844
AT2G19860	Hxk2	K00844
AT3G20040	AthXk4	K00844
AT4G29130	Hxk1	K00844
AT4G37840	Hkl3	K00844
AT2G22480	Pfk5	K00850
AT4G26270	Pfk3	K00850
AT4G29220	Pfk1	K00850
AT4G32840	Pfk6	K00850
AT5G47810	Pfk2	K00850
AT5G56630	Pfk7	K00850
AT5G61580	Pfk4	K00850
AT4G04040	Mee51	K00895
AT1G07110	F2kP	K00900
AT2G21170	Tim	K01803
AT3G55440	Tpi	K01803
AT3G06580	GalK	K00849
AT1G12780	Uge1	K01784
AT1G63180	Uge3	K01784
AT1G64440	Rhd1	K01784
AT4G10960	Uge5	K01784
AT4G23920	Uge2	K01784
AT3G03250	Ugp	K00963
AT5G51820	Pgm	K01835
AT1G47840	Hxk3	K00844
AT1G50460	Hkl1	K00844
AT2G19860	Hxk2	K00844
AT3G20040	AthXk4	K00844
AT4G29130	Hxk1	K00844
AT4G37840	Hkl3	K00844
AT3G52840	BgaL2	K01190
AT1G72990	BgaL17	K12309
AT2G22480	Pfk5	K00850
AT4G26270	Pfk3	K00850
AT4G29220	Pfk1	K00850
AT4G32840	Pfk6	K00850
AT5G47810	Pfk2	K00850
AT5G56630	Pfk7	K00850
AT5G61580	Pfk4	K00850
AT3G13790	AtbFruct1	K01193
AT5G40390	Sip1	K06611
AT1G26570	Ugd1	K00012
AT1G14520	MioX1	K00469
AT2G19800	MioX2	K00469
AT4G26260	MioX4	K00469
AT5G56640	MioX5	K00469
AT5G28840	Gme	K10046
AT4G26850	Vtc2	K14190
AT5G55120	Vtc5	K14190
AT3G02870	Vtc4	K10047
AT3G47930	AtgLdh	K00225
AT3G09940	MdhAr	K08232
AT3G27820	MdaR4	K08232
AT3G52880	AtmDar1	K08232
AT5G03630	AtmDar2	K08232
AT1G55570	Sks12	K00423
AT1G07890	Apx1	K00434
AT1G77490	TapX	K00434
AT3G09640	Apx2	K00434
AT4G08390	SapX	K00434
AT4G09010	Apx4	K00434
AT4G32320	Apx6	K00434
AT4G35000	Apx3	K00434
AT4G35970	Apx5	K00434
AT1G23800	AldH2b7	K00128
AT3G13790	AtbFruct1	K01193
AT4G10120	AtsPs4f	K00696
AT1G73370	Sus6	K00695
AT3G43190	Sus4	K00695
AT4G02280	Sus3	K00695
AT5G20830	Sus1	K00695
AT5G49190	Sus2	K00695
AT3G57260	Bgl2	K01199
AT1G26560	BglU40	K01188
AT2G44450	BglU15	K01188
AT2G44480	BglU17	K01188
AT5G42260	BglU12	K01188
AT5G44640	BglU13	K01188
AT1G02640	Bxl2	K05349
