ENSMUSP00000015275	Hk1	K00844	974
ENSMUSP00000015277	Hk2	K00844	917
ENSMUSP00000212032	Hk3	K00844	922
ENSMUSP00000103988	Gck	K12407	465
ENSMUSP00000014751	Gpi1	K01810	558
ENSMUSP00000018641	PfkL	K00850	780
ENSMUSP00000018642	PfkM	K00850	780
ENSMUSP00000056421	PfkP	K00850	784
ENSMUSP00000014120	Fbp2	K03841	339
ENSMUSP00000014121	Fbp1	K03841	338
ENSMUSP00000011674	AldOa	K01623	364
ENSMUSP00000011676	AldOc	K01623	363
ENSMUSP00000230163	AldOb	K01623	364
ENSMUSP00000021991	Tpi1	K01803	299
ENSMUSP00000014433	GapDh	K00134	333
ENSMUSP00000014447	GapDhs	K10705	440
ENSMUSP00000018655	Pgk1	K00927	417
ENSMUSP00000018663	Pgk2	K00927	417
ENSMUSP00000018648	PgaM1	K01834	254
ENSMUSP00000056012	PgaM2	K01834	253
ENSMUSP00000013806	Eno1	K01689	434
ENSMUSP00000013807	Eno2	K01689	434
ENSMUSP00000013808	Eno3	K01689	434
ENSMUSP00000433182	Gm5506	K01689
ENSMUSP00000018746	Pkm2	K00873	531
ENSMUSP00000018770	PklR	K12406	574
ENSMUSP00000018597	PdhA1	K00161	390
ENSMUSP00000018598	PdhA2	K00161	391
ENSMUSP00000068263	PdhB	K00162	359
ENSMUSP00000235339	DlaT	K00627	642
ENSMUSP00000013382	Dld	K00382	509
ENSMUSP00000027402	PdhX	K13997	501
ENSMUSP00000106557	LdhAl6b	K00016
ENSMUSP00000016828	LdhA	K00016	332
ENSMUSP00000016832	LdhB	K00016	334
ENSMUSP00000016833	LdhC	K00016	332
ENSMUSP00000433229	Gm5514	K00016
ENSMUSP00000011522	Adh1	K13951	375
ENSMUSP00000011529	Adh7	K13951	374
ENSMUSP00000026876	Adh4	K13980	377
ENSMUSP00000011532	Adh5	K00121	374
ENSMUSP00000058810	Akr1a4	K00002	325
ENSMUSP00000011669	AldH2	K00128	519
ENSMUSP00000011671	AldH3a2	K00128	484
ENSMUSP00000072535	AldH1b1	K00128	519
ENSMUSP00000110695	AldH7a1	K14085	539
ENSMUSP00000056752	AldH9a1	K00149	494
ENSMUSP00000011670	AldH3a1	K00129	453
ENSMUSP00000056847	AldH1a3	K00129	512
ENSMUSP00000067689	AldH3b1	K00129	468
ENSMUSP00000060525	AcsS2	K01895	701
ENSMUSP00000068738	AcsS1	K01895	682
ENSMUSP00000319625	GalM	K01785	342
ENSMUSP00000066681	Pgm1	K01835	620
ENSMUSP00000072157	Pgm2	K01835	620
