BSU24280	IspA	K13789	319
BSU22740	HepT	K00805	348
BSU22760	HepS	K00805	251
BSU16530	UppS	K00806	260
BSU10810	YisP	K02291	268
BSU17330	MiaA	K00791	314
BSU38490	MenA	K02548	311
BSU12080	CtaO	K02301	320
BSU14880	CtaB	K02301	305
BSU29100	PhoR	K07636	579
BSU29110	PhoP	K07658	240
BSU33020	CssS	K07650	451
BSU33010	CssR	K07770	225
BSU23110	ResE	K07651	589
BSU23120	ResD	K07775	251
BSU40400	WalK	K07652	611
BSU40410	WalR	K07668	236
BSU30390	BceS	K11629	334
BSU30400	BceR	K11630	231
BSU39650	YxdK	K11633	325
BSU39660	YxdJ	K11634	229
BSU02010	YbdK	K02484	328
BSU02560	YcbM	K02484	311
BSU03760	YclK	K02484	483
BSU26420	YrkQ	K02484	432
BSU33210	YvrG	K02484	580
BSU34710	YvcQ	K02484	356
BSU02000	YbdJ	K02483	223
BSU02550	YcbL	K02483	230
BSU03750	YclJ	K02483	256
BSU13250	YkoG	K02483	228
BSU26430	YrkP	K02483	231
BSU34720	YvcP	K02483	237
BSU31690	ComP	K07680	774
BSU31680	ComA	K07691	214
BSU35500	DegS	K07777	387
BSU35490	DegU	K07692	229
BSU19190	DesK	K07778	370
BSU34070	YvfT	K07778	371
BSU19200	DesR	K07693	199
BSU33090	LiaS	K11617	360
BSU33080	LiaR	K11618	211
BSU05410	YdfH	K11623	407
BSU05420	YdfI	K11624	213
BSU08290	YfiJ	K02480	400
BSU09320	YhcY	K02480	380
BSU38900	YxjM	K02480	407
BSU08300	YfiK	K02479	388
BSU09330	YhcZ	K02479	215
BSU34060	YvfU	K02479	200
BSU38910	YxjL	K02479	218
BSU13990	KinA	K02491	609
BSU31450	KinB	K07697	428
BSU14490	KinC	K07698	428
BSU13660	KinD	K13532	506
BSU13530	KinE	K13533	738
BSU37130	Spo0f	K02490	124
BSU24220	Spo0a	K07699	267
BSU07580	CitS	K11637	542
BSU07590	CitT	K11638	226
BSU31520	YufL	K11614	533
BSU31530	YufM	K11615	235
BSU28930	LytS	K07704	593
BSU28920	LytT	K07705	241
BSU02730	NatK	K11640	318
BSU02740	NatR	K11641	233
BSU16430	CheA	K03407	672
BSU16330	CheY	K03413	120
BSU17940	YneI	K03413	120
BSU16420	CheB	K03412	357
BSU14010	CheV	K03415	303
BSU04450	DctS	K11711	535
BSU04460	DctR	K11712	226
BSU02440	GlnJ	K07717	429
BSU02450	GlnL	K07719	314
BSU06950	YesM	K07718	577
BSU06960	YesN	K07720	368
BSU18410	Ggt	K00681	587
BSU36100	YwrD	K00681	525
BSU08690	YgaD	K11085	580
BSU08210	MalQ	K06147	572
BSU08220	YfiC	K06147	604
BSU09710	YheI	K06147	585
BSU09720	YheH	K06147	673
BSU14320	YknU	K06147	585
BSU14330	YknV	K06147	604
BSU34820	BmrA	K06147	589
BSU37230	YwjA	K06147	575
BSU21470	SunT	K06148	705
BSU38730	CydD	K06148	575
BSU38740	CydC	K06148	567
BSU08840	SsuA	K02051	332
BSU08850	SsuC	K02050	276
BSU30620	YtlD	K02050	270
BSU08830	SsuB	K02049	298
BSU30610	YtlC	K02049	260
BSU33380	YvgL	K02020	260
BSU33390	YvgM	K02018	227
BSU03000	OpuAc	K02002	293
BSU02990	OpuAb	K02001	282
BSU02980	OpuAa	K02000	418
BSU33710	OpuBc	K05845	306
BSU33810	OpuCc	K05845	305
BSU33700	OpuBd	K05846	226
BSU33720	OpuBb	K05846	217
BSU33800	OpuCd	K05846	229
BSU33820	OpuCb	K05846	217
BSU33730	OpuBa	K05847	381
BSU33830	OpuCa	K05847	380
BSU34160	CycB	K10108	421
BSU34610	MdxE	K10108	417
BSU34150	GanP	K10109	418
BSU34600	MdxF	K10109	435
BSU34140	GanQ	K10110	283
BSU34590	MdxG	K10110	278
BSU38810	MsmX	K10112	365
BSU30270	MsmE	K10117	426
BSU32600	FrlO	K10117	422
BSU30280	AmyD	K10118	303
BSU32590	FrlN	K10118	292
BSU30290	AmyC	K10119	276
BSU32580	FrlM	K10119	300
BSU38810	MsmX	K10112	365
BSU38810	MsmX	K10112	365
BSU28750	AraN	K10188	433
BSU28740	AraP	K10189	313
BSU28730	AraQ	K10190	281
BSU06970	YesO	K02027	427
BSU07100	LplA	K02027	513
BSU30160	YtcQ	K02027	500
BSU06980	YesP	K02025	309
BSU07110	LplB	K02025	318
BSU06990	YesQ	K02026	296
BSU07120	LplC	K02026	295
BSU30170	YtcP	K02026	293
BSU32550	YurJ	K02023	367
BSU12240	YjkA	K02069	250
BSU12250	YjkB	K02068	250
BSU35960	RbsB	K10439	305
BSU35950	RbsC	K10440	322
BSU35940	RbsA	K10441	493
BSU31560	YufP	K02057	348
BSU31570	YufQ	K02057	319
BSU31550	YufO	K02056	510
BSU24990	PstS	K02040	300
BSU24980	PstC	K02037	309
BSU24970	PstA	K02038	294
BSU24950	PstBb	K02036	260
BSU24960	PstBa	K02036	290
BSU27440	GlnH	K10039	273
BSU27450	GlnM	K10040	216
BSU27430	GlnQ	K10041	242
BSU03380	YckB	K02030	287
BSU03610	TcyA	K02030	268
BSU23980	ArtP	K02030	255
BSU29370	TcyK	K02030	270
BSU29380	TcyJ	K02030	269
BSU39500	YxeM	K02030	264
BSU03370	YckA	K02029	226
BSU03600	TcyB	K02029	234
BSU23970	ArtQ	K02029	219
BSU27460	GlnP	K02029	218
BSU29350	TcyM	K02029	235
BSU29360	TcyL	K02029	239
BSU39490	YxeN	K02029	224
BSU03590	TcyC	K02028	247
BSU23960	ArtR	K02028	240
BSU29340	TcyN	K02028	259
BSU39480	YxeO	K02028	249
BSU09110	YhcJ	K02073	276
BSU32730	MetN	K02073	341
BSU32740	MetP	K02072	222
BSU32750	MetQ	K02071	274
BSU11430	OppA	K02035	545
BSU12920	DppA	K02035	274
BSU12960	DppE	K02035	551
BSU11390	AppB	K02033	316
BSU11440	OppB	K02033	311
BSU12930	DppB	K02033	308
BSU11400	AppC	K02034	303
BSU11450	OppC	K02034	305
BSU12940	DppC	K02034	320
BSU11360	AppD	K02031	328
